,review_id,user_id,business_id,stars,useful,funny,cool,text,date,sentiment
3804,3haT4keYHswxI7Gv3Hhlbg,p_Q_vgHDX9pi52JKoHP-jw,C9QVknXuoDBdR9CBa_Flyw,5,0,0,0,This nice little place at Queen and Spadina is a paradise for Indian food lovers or anyone who is looking to try something new. Their Butter Chicken Kuthu Roti is the best in Toronto. The staff is very nice and welcoming. Great place for lunch or an evening snack after work.,2016-04-17 07:31:52,1
4245,ghnJZhXUZiZsxcqq6Uy0Sw,IlcoBx4S1AX4ryOZX0Xu4Q,C9QVknXuoDBdR9CBa_Flyw,5,0,0,0,"Best Indian food in downtown. My go to place whenever I couldn't  bring lunch from home.  So far I have tried their lunch boxes with rice/meat/veggies, kothu roti, mutton rolls, chicken briyani, chicken wrap and indian milk tea. Everything is a 5 star. The taste is just amazing. You  could vary spice level for kothu roti and their spicy is really spicy. They are in ritual and they honor the order timings very much. Even walking to this place and placing order is good, in and out 10 minutes tops. This is a takeout place and seating is very limited.",2017-04-05 15:29:04,1
3853,zGQRDegzShwuvtkqxOPvCQ,WclzmKr3kzfRoXP_uzzusg,C9QVknXuoDBdR9CBa_Flyw,5,0,0,0,"Aw man the best! So good! Best Indian food in Toronto, can't wait to go back. Good, fresh food. The chef's there really deserve a shout out. I'm looking forward to bringing all my friends there to try it. I'm hooked,  I'm walking to there to grab food while typing this.",2016-06-18 01:59:00,1
3523,An6sFgg_Oag0Au4ARjhW5w,eOCSyQoaXiGBw1loB-IyDA,C9QVknXuoDBdR9CBa_Flyw,5,0,0,0,We came here after school today and tried the butter chicken and chicken Tikka kothu roti. We got mild and medium respectively and it was really good. The medium spice is a nice level of spice and would recommend it. The owner was really nice.,2018-07-19 23:22:07,1
4068,8DMMCy9-yQg6lCQbdFnhhw,eL78gGQ30AlbVHCKQEpcoA,C9QVknXuoDBdR9CBa_Flyw,1,0,0,0,"I wanted to try this place. I checked the website and it clearly said they open at 11am. I got there at 11:05am. It was closed. Somewhat miffed I decided to stay in the neighborhood and ran some errands and got back at 11:30am. It was closed.

This place clearly has no respect for their customer's time and the fact that I traveled to their location twice. Ridiculous.",2017-11-15 17:01:26,0
3844,QMCD6QAnhR3s-DSiWyGFXg,420y_3n7UgukHk_Tft8Nww,C9QVknXuoDBdR9CBa_Flyw,1,0,0,0,"Ordered an extra spicy chicken kothu roti and got the most bland kothu roti I have ever had and the chicken was so hard to find, would never order from here again",2015-12-31 02:55:44,0
3686,JyKQ2PPYox-oN4zztKeB8Q,g9MYC0QTNPPmbIdrtdan9A,C9QVknXuoDBdR9CBa_Flyw,1,2,1,0,"Ordered the butter chicken kothu roti.... the favor is just okay, it is basically this mass of unrecognizable mashed stuff.. which is just kind of chewy and not appealing. On top of that is a small spoonful of chicken pieces (3 small pieces..or probably more like 2.5 pieces) and a little butter chicken sauce. 
After 3-5 bites you start to wonder what each piece of stuff you're picking up with your fork..then you stare at it and try to taste what it is.. and you still don't know. Then you feel confused and unsatisfied because the flavor is not great and you guess it's probably just another piece of minced roti.",2017-07-12 17:07:28,0
3876,A2MsKykJZvhsEy9hGNc2hg,hJYxiQ3hTg5j3l0HwezI9w,C9QVknXuoDBdR9CBa_Flyw,1,0,0,0,"Inauthentic soggy kothu roti. Mutton rolls are really potato rolls! I asked if they have goat kothu roti, and the worker claimed that it is hard to get goat meat in the West! If u want kothu roti, go to kothu kada in Markham. I would gladly give negative stars for saffron spice kitchen, if possible!!!",2018-03-09 14:11:54,0
4176,R2yIfkfdpWU1xIBzky94gA,uKBPUP04ODyavIsbBwRGYA,C9QVknXuoDBdR9CBa_Flyw,1,0,0,0,"This place was the worst place I've ever eaten Sri Lankan food. I ordered Lamb Kothu Roti it came in a brown box, less than half full, I was charged $11.50. The Kothu didn't even taste anything like a typical Kothu Roti. It lacked meat peices and just didn't taste good. 
They need to learn how to cook authentic Kothu Roti from Gasa Food located in Markham. Gasa has the best Kothu ever, the portions are large enough for more than two people and they only charge $6.50. The kitchen looked very dirty. I wanted to try this place ever since I seen it on Narcity. 
I also bought mutton rolls, which were typically only potatoes. There was probably only two mutton pieces in the entire roll. They also charged me $2 for a roll.
If you are looking to try good rolls, Hopper Hut in scarborough is the best place. $1 for each roll filled with tons of meat pieces.
I would not recommend this place to anyone. If you really want authentic Kothu Roti please don't hesitate to travel a bit and try it at Gasa.",2016-08-01 00:42:24,0
93,10a7RIchOPX9ih9J7ivSRw,BpbQjQELSc1uePGQcsnJAA,b5J-EUKzmzj8U29Q6miV6Q,5,0,0,0,"It pains me to see that this place closed. This little place had the best atmosphere of any restaurant that I've ever been to. So calm, ambient, quiet with a slight bit of very soft Indian music in the background. Decorations and pictures of India all through the little place with a classy yet casual feel to it. I always felt like I was stepping into an epic Indian adventure whenever I would come into this little place. The chef would even come out at times dressed in his native garb donning the turban and all, he was very friendly and professional as well and would ask everyone how the food was.

Yes, the buffet was small but it still had a good 18 or so items. Not everything is going to be a Chinese or American food super buffet and it doesn't need to be. Each one of their dishes was so tasteful and scrumptious, it was nice that you could keep going back for more. 

I'll never forget this little place and the happy memories I have at it.",2015-04-01 19:48:26,1
672,tooF9zDtCKxmIcMX3jDfvw,-Yz2wIcsdJxUOFMbTgoKQA,b5J-EUKzmzj8U29Q6miV6Q,5,2,0,1,"We've been coming here for about 8 years, and we love it!  This is by far the best Indian food restaurant I have eaten at in the US.  I try something different every trip, and the food is always fantastic.  The service is great as well, the place is warm and friendly and inexpensive.  Try the Indian plum wine...great stuff!",2012-01-13 04:02:32,1
1896,LYk7RzHbcVQZTI_1iMK3mQ,l_Cxf34BFVlJTRC0xT711g,b5J-EUKzmzj8U29Q6miV6Q,5,2,1,1,"I love this place...when I walk in the door I am greeted and the manager already knows my order even though he has not seen me in a couple of months. 

I have a very special order and every time it is right on. I have eaten at many Indian Restaurants and he has been the only person that can tell me the difference between the two chicken tika dishes...and I have asked every one. 

My dinner is always served hot and to my liking I would recommend this restaurant to anyone with a taste of Indian Food.",2009-10-08 22:46:45,1
1790,TEEFf1ELTYuzGNlrwYpBGQ,yaKayQM17Q6SKTkwYAYa3A,b5J-EUKzmzj8U29Q6miV6Q,5,2,0,1,"This place has been one of my favorite indian food restaurants since 2002-2003.  Their food is excellent, and the service is great.  During lunchtime they have a buffet with tasty food as well.  (I've done it once or twice)
I like this place because the prices are not outrageous, and the staff is not pretentious.  I love their indian flatbread too!",2011-12-30 05:36:51,1
1789,nQH17NweevkILcZJH5vtvA,nuHKEhwBLArg8DxTQQlV_A,b5J-EUKzmzj8U29Q6miV6Q,5,1,0,1,"We have been going to the Palace since late 2000, right after we moved to AZ.  The food is yummy but a little pricey, I hate paying extra for naan.  I guess I am spoiled, the place we used to go to in CA didn't charge.  I highly recommend the Lamb Pasanda Nawabi and the Shrimp Korma.  I like spicy but the wife doesn't so I end up getting both mild.  As for drinks, the mango lassi is also yum yum yummy and they have several imported beers from India.  I prefer the Taj Mahal Lager.    The service is great and they are never busy!  So, on a night when the snowbirds are clogging up all the other restaurants on Bell, Maharaja Palace is a welcome respite.",2011-02-13 01:27:35,1
66,RyroD2lKLGLOX8IHsoIdDQ,5uiCy0vSIknuDEHc7yHRkw,b5J-EUKzmzj8U29Q6miV6Q,1,3,3,2,"I really want to love this place, but it just isn't that great.  I want to love it because I know that it is locally owned and should be deemed authentic.  It is only authentic in the way that it reminds me of going to dinner parties with my parents and being subjected to eating Desi food that wasn't good.  It reminds me of a bad auntie's (family friends are aunties and uncles regardless of whether or not you are actually related) cooking.  Too much oil, not a good balance of flavor, and not the highest quality of meat.  It reminds me of giving my mother dirty looks for making me come to the stupid dinner party with bad Desi food.

If you are dying for Indian food in this area, I'd suggest going a bit further down Bell Road to Tandoori Times 2.  You won't be disappointed there...",2008-05-03 18:55:03,0
754,hYqgRKYQXs3iLzBPpvpFZw,Lb9DJ9S43QDV6G2s4RROPQ,b5J-EUKzmzj8U29Q6miV6Q,1,0,0,0,"My friend and I after trying a to go to a few other places that were busy went to this place and it was not busy should have been a sign, the food and the waitress was awful, we ordered the lentil veggie soup, well no veggies very little lentils and big chunks of ginger that was it, good thing I like ginger but this was way to much, we ordered veggie samosa which were good, then on the iron skillet section we ordered the tandoori chicken and spinach, we saw the waitress who was unfriendly and rude( I don't know if she is the owners daughter and he is making her work there, it was obvious she didn't want to be waiting on people} bring out a naother tables iron slillet dish it was all sizzling and aromatic and we thought ok great can't wait for ours. The waitress brings two little bowls one piled with this green mash and the other with rice, I said we ordered the skillet dish and she said this is it??hhmm well it was bland greasy mashed up spinach in some sauce with chunks of chicken, in my first bite i Have all gristle in the chicken and have to take it our of my mouth and put it on my plate, not good, then I have it happen 5 more times I quit eating, my friend had it happen twice so we don't finish the dish, the waitress comes over and I said what is all this and I show her and she says I don't know maybe the chicken was still raw.ummm???????? I said no and she says ooh I will tell them.. my friend and I are shocked who would say that???? she hands me the bill and walks away she didn't even take off the dish, I just payed so we could leave, this was my friends birthday and I said well happy birthday you got a crappy meal and later you may have food poisoning..what a birthday treat...This place was awful and so unfriendly. I love Indian food and next time I will patiently at the door to get into Tandoori Times 2 or the Vietnamese place we tried to get into also..this was not worth it.",2013-03-03 20:09:07,0
1178,P_4VIm1UrIPtx1Zwvbjdvg,9SSZ2mz6UiS8qYiwX-kAJg,b5J-EUKzmzj8U29Q6miV6Q,1,0,0,0,Just the thought of this places makes nauseated. I would give no stars if I could. The tandoori chicken on the buffet tastes like the smell of feces. The chicken curry uses cheap cuts of meats. There was so much bone and cartlidge. For a good Indian buffet I would check out Indian Palace next to I17 and Bell.  That place is soooo much better.,2010-02-08 04:58:33,0
1237,TokdOy6GkYjAD5rRFhIM_Q,hcKsdkt137dgTTcjKwDlfw,b5J-EUKzmzj8U29Q6miV6Q,1,0,0,0,Came to have some buffet this afternoon and it's empty with a sign posted that This place is now closed permanently  :(,2014-11-08 18:37:28,0
1318,IlSSpmnG-sCnQe_CBl0ZjQ,uyWzSeV-39ciSNJQn21Ihw,b5J-EUKzmzj8U29Q6miV6Q,1,1,0,0,"I used to eat here a lot until I checked their Maricopa County health inspection reports.  After reading that they were cited for storing rice milk in a laundry detergent container, storing food on the ground, improper sanitation practices, etc., I decided not to take my chances anymore.  For what it's worth, the food is pretty good.",2009-12-11 05:00:18,0
33,LSnq_bXDRojMfCEKxvIL5w,-Qvcv-wzYsWrgYyNkwC3yA,l-D0uS-tgmhkFpHKBXvPQA,5,4,1,3,"OMG this place is soooo amazing!  I never thought a Chinese-Mexican fusion place would be so good.  I came here while out in Phoenix for Spring Training.  It was suggested by some friends that had come earlier in the month.  I love trying new places but was scared because I had my entire family with me.  Every single person just loved their food.  

I had a combo plate with Jerk chicken, Jade chicken and Jerk fried rice.  It came with choice of beans and I suggest you get the black beans!  Delicious!!!  And a added bonus a yummy cookie.  How much better can this meal get?

Just a little warning, if you don't like spicy food pass on the jerk style.  

This was our cheapest and best meal of the entire trip!  If we would have come here first we may have eaten here everyday!!!!",2014-04-01 06:32:17,1
545,JKusSmFao1S0tQOLCoqRPg,JTtmgal3szmo4ryi-hhJ6w,l-D0uS-tgmhkFpHKBXvPQA,5,0,0,0,"This is by FAR my fav place to get lunch when I was working in Chandler. I usually order a combo with 2 meats, jerk fried rice, black beans, and it comes with a delicious warm snickerdoodle cookie!! The portions are quite large. The staff is so friendly and if you call in for take out they prepare the food super quick! One time I forgot to call ahead and just stopped in on my lunch break, they were quite busy and said it would be a long wait to get my food but I told them I was on my lunch break at work and they rushed it for me!! :) absolutely love this place!! The food is great, I would recommend this to anyone who is looking for a quick affordable lunch!",2014-03-18 18:07:52,1
1070,jdUOBrJc-aiWzX4Pyw4ynQ,aHvaHNwEEzGBS_L8AdTv4w,l-D0uS-tgmhkFpHKBXvPQA,5,2,0,0,Love the Jade Red Chicken.  The Chinese Mexican food fusion is unique and delicious!!,2014-05-18 01:31:06,1
1069,GestjNvGIEICvf0diPJz8Q,qCJrj3Q_pgW3QaPLoW_erg,l-D0uS-tgmhkFpHKBXvPQA,5,0,0,0,"Such amazing food! The chandler location is never crowded... Had a big group of friends with no problem. They let you sample everything, even the cookies. It seems like you can't go wrong with any of the choices ... I want to try everything on the menu.",2014-11-23 02:03:07,1
1063,GHnk1y342zApkoU_tI0FjQ,5SUhDLPpl6v-ozcBfMDO3g,l-D0uS-tgmhkFpHKBXvPQA,5,0,0,0,One of our favorite places for a delish meal. Excellent Chinese and Mexican food! Two greats even better when combined.,2014-12-07 18:23:21,1
18,RQqznnaFyBcZKuuvY47CXw,h4Gv9ySB07PpKd_68IZ5Bg,l-D0uS-tgmhkFpHKBXvPQA,1,0,1,0,"Large area. Didnt get the menu, bare with me i was a first time customer who was in a lunch break. Finally figured it out after 5 minutes, tried the jade chicken it was meh not special. Quesadillas are a bit hard. Nope not coming back.",2012-08-15 01:44:25,0
981,VphSK2sA89Sh8eya_JEtVg,wBQUVYsE7INbuNfKFrxatw,l-D0uS-tgmhkFpHKBXvPQA,1,1,0,1,"Waited 35 mins for partly wrong order, red jade chicken was over cooked. Had a full restaurant of waiting people. Somethings going wrong in that kitchen. Equivalent to fast food except for the wait. Should've went to original in PHX.",2012-01-17 18:24:41,0
976,cWuqxlXCXEgggPPof_6kCQ,kjeX2RXvW7RhBbD2QLd5jA,l-D0uS-tgmhkFpHKBXvPQA,1,0,2,0,"Sorry Chino Bandido or should I say Chino Bad-Dido....I appreciate the concept - Chinese & Mexican food - I get haha - ha ... er well maybe I don't.  Maybe I'm being too harsh, don't get me wrong, I enjoy fusion dishes, but when you put my fried rice next to my refried beans and call it good; we have problems.  The decor? Well it's a warehouse that has fold-up tables and chairs all around.  What were they manufacturing?  Something they call Chinese-Mexican food, and you just happen to have your mouth open so enjoy!  I give it one star cause I like their mascot Mexican Panda!",2010-06-06 18:25:57,0
901,5peTGD9wBPx_zj2hLTZBPw,zZzfQpo0C7QG47vea792XA,l-D0uS-tgmhkFpHKBXvPQA,1,0,2,0,"oh hell to the naw...I went to this place for the first time because hubby said he saw it on tv the day before and let me tell you, the service or lack was sooooo bad.  We waited about 45 minutes for our food, 45 FREAKIN MINUTES!!!!!!!! and the only reason my hubby didnt complain was because sports center was on.  Now let me get to the food the fried rice is ok and the the red jade chicken was fine also, but nothing I would drive 20 minutes to get to ever again in my life.  But I will give them one star because my better half liked his food a little better than I did.  Oh and let me not forget those free cookies which we got about 8 of probably because they had us waiting so long.  And that would have been all good if they didnt crumble and taste like sand paper in your mouth except for the huge chunks of chocolate chips that my hubby pointed out.",2011-02-27 02:30:17,0
896,a6DRKM4DwjSDTMunVhgQwA,_5J_l_ngbUZLTlC3Nr4jFw,l-D0uS-tgmhkFpHKBXvPQA,1,1,1,0,"I had pretty low expectations for this place, which should have helped my rating but it was actually worse than expected. The food was bland and just tasted bad. They give you samples before you order which is a bad business decision on their part because we almost walked out at that. We ordered dishes besides the ones we had samples of and ended up throwing out half our food and leaving. They do have decent black beans but only in comparison to the rest of their food, not to other restaurants that serve beans.",2014-03-22 18:49:39,0
15447,XkcNGQKcQV-4UR8RURL38Q,DWXIW93iwJJHcl-Kxh0gow,A8UtlAQem2hPDe-UfsvndQ,5,0,0,0,"One of the first pregnancy cravings I have had was Cajun food.  I found this place online and had to give it a try.  Great food,  great staff.  I was so impressed by thier food we will be going back.  I had the crawfish etouffee and it was truly amazing!",2016-01-11 21:06:40,1
15509,EfsOrIJRCSGl6wb9UYyuZw,CfgAz3G4sbZ0brQ0aj83kg,A8UtlAQem2hPDe-UfsvndQ,5,6,1,5,"We looked for Gumbo and found this place. Gumbo is awesome! I went there twice in two weeks!! I had Chicken Gumbo (light taste), Sliders and Jambalaya. My boyfriend had Duck & Andouille Sausage Gumbo (thick taste) and 1/2 Po'Boys. Let's soak garlic bread in Gumbo and enjoy them!",2016-06-30 02:17:25,1
15530,4JPD3XEQVso_SDfryPt8IQ,SuIE17DTqKT03-dCfy1FRQ,A8UtlAQem2hPDe-UfsvndQ,5,0,0,0,Great service. Forgot the name of the guy that served us. Food was exceptionally good. Never had tried gumbo but had it this Saturday 3/11 for the first time and it was delicious. Great vibe with a great performer. Felt like I was in The south. I would definitely be back on my next trip to AZ.,2017-03-13 01:14:01,1
15535,GRstXBoLgbFmyR7--8Rnxg,Jq_GFjUF5uMwUQ2c641QGQ,A8UtlAQem2hPDe-UfsvndQ,5,0,0,0,"Always glad when I am on the east side so I can have dinner at Baby Kay's. Amazing as usual... 
great atmosphere and great service.",2018-02-09 04:47:27,1
15538,qH3U232CnpbuILeyTB5uZw,LZHyRPi_czMKnQagkwX7yg,A8UtlAQem2hPDe-UfsvndQ,5,0,0,0,"Just an update for carry out dinners....my husband has been working out of town so I've been ordering for take home lately (I'm uncomfortable eating out alone..just me) every item has been just as delicious and packed perfectly. They always ask about cutlery, which I appreciate because I don't use it and hate throwing it out. They sell mason jars of their Blue Cheese dressing now!!!(there was smiley and dancing lady emojis inserted here, they don't show, just know they were there!! Hahahaha)",2018-06-05 00:20:53,1
15474,pNsNElIfUCeS4fsZ1gtZQw,M-_VriDMcpkaTYHx61YLOg,A8UtlAQem2hPDe-UfsvndQ,1,0,0,0,"My BBQ shrimp was swimmimg in worsteshire sauce and was almost too salty to eat.  The quality of the food/recipes was not what I expected for cajun seafood.  I wanted to like this place as I live in DR, but I was disappointed.",2016-12-29 07:35:08,0
15013,6HGjGk9moC-g5Y-KOZlVYw,xtc5aMOdUwIfhgP7b0pzkg,A8UtlAQem2hPDe-UfsvndQ,1,0,0,0,"We went to this place based on reviews. I am highly upset the food and customer service. It took at least 15 minutes to get drinks.  When they brought out my fiance  wings he thought they were the breaded ones (it's our first time there) we were told ""well why didn't you order the other ones"" I found that so rude and disrespectful.  Horrible customer services.  We askes for the other wings were told they would be brought out.... never where. Our sides were cold and catfish was salty!! Let's not mention they never brought out my fiance poptato salad until I mentioned it when i was paying. I will for sure never go back there, defienty not after the customer service.",2017-06-17 21:15:25,0
15662,hi2M5pkDIqHpLFm-BOSUlQ,R7N_AIIa-i-0S12wFB0_lA,A8UtlAQem2hPDe-UfsvndQ,1,1,1,0,"Straight up, I was not satisfied! I usually go to American Legion for catfish, but I wanted to try something close to my area and I was disappointed. The only thin I enjoyed about this place was the southern music. The one star is for the music. The pictures that's being advertised on Yelp is false. But to each his own!",2016-05-28 03:38:29,0
15515,y4aTmzW1AZcWyA3CoUWe5Q,hUSYKSoZS-vlfUEqFqR4Zw,A8UtlAQem2hPDe-UfsvndQ,1,0,1,0,I will never eat here again. I think that there's something suspicious about this place.  It's remaining open with the quality of food doesn't add up.  Something else must be sold there.  The food restaurant is a cover,2016-08-20 13:11:29,0
15046,lV5zTog8hmUCvUUCCnWEfw,_zhj4WPmUjnr6rmz3iM6Fw,A8UtlAQem2hPDe-UfsvndQ,1,4,1,0,"I used to go to the old location where they had a rockin etouffee. 
Unfortunately, I either walked into the wrong place or they are not making the same quality stuff anymore. 
The ""étouffée"" I ordered was very much like a watered-down version of the filling in a Stouffers chicken pot pie - no pepper or spice of any kind and certainly no roux.  Then there were like 6-7 really puny shrimp buried in this mysterious liquid and the whole thing had this nasty old restaurant smell. It seemed really old. 
I felt really ripped off by the $16.95 price & kept wondering if I had stumbled into an episode of Kitchen Nighmares! 
I hope the rest of their food is better, but I would never go near that pseudo-etoufee again.",2014-04-20 06:10:08,0
2696,CkJ3c9huGukpOjpv3bAiCg,PV3w1rh58HGAQCWfOSVI7A,xjUy3O9sVz8qFxBS8CWStw,5,0,0,0,"This was some of the best pizza we have ever had. We went and ordered one slice of 7 different pizza so we could try a bit of everything, and it was worth it. The meat lovers was outstanding but the best part is the crust. Highly recommend and great place for kids so you can just get one slice instead of wasting a whole pie",2018-08-01 22:06:49,1
2518,pqJeT77JHwrZyWo8evs5oA,eWGm_PBoPjhO2oIeDqNd8Q,xjUy3O9sVz8qFxBS8CWStw,5,0,0,0,"My daughter and I ordered the supreme Sicilian pizza because we were both hungry. This pizza was loaded with toppings, and the crust is amazing! It was so much that we were only able to eat a slice each. The restaurant is clean, great set up and attentive staff. We will definitely be back for more!",2018-08-10 02:43:33,1
2013,PRNeJnYjDTKQAmT-u-X96g,4ZtDfqjCFJps-Tw-uLYMVw,xjUy3O9sVz8qFxBS8CWStw,5,0,0,0,"I ordered lunch for our staff of 12 and they did a GREAT job. The pizza was excellent as well as the individual salads they provided. Highly recommend!

-Sean B
Keffer Volkswagen",2018-02-24 18:51:06,1
2707,5DCBJ6rDZwpgJ2bFq33gVQ,ndYz4BShNwzudTKZqq-FPA,xjUy3O9sVz8qFxBS8CWStw,5,1,1,1,This place really surprised me!!! We the pizza was delicious and the salads were so fresh and full of veggies!!! Definitely will add this place to our rotation!,2018-05-07 22:52:21,1
2723,tiKwJ7IokEpS_yup7YtUjQ,BdlxV3kLmC3RqAmozQpt6A,xjUy3O9sVz8qFxBS8CWStw,5,2,1,1,"I ate here two days in a row.  On the first day I had a pepperoni and mushroom slice and on the second day I had a chicken parmasian dinner.  The pizza was good and I even enjoyed eating the crust, which I seldom do.  The chicken parm dinner was very large with two slices of cheese and sauce covered chicken, a very nice salad, large piece of bread and a side of spaghetti.  I liked all the items very much.  I took half of my meal home for lunch tomorrow.  (I personally much prefer angel hair pasta, but few restaurants offer it.)  I had no complaints about the food and even though the staff was nearly overwhelmed with the flow of customers, they were friendly and attentive to the seated customers.  My only minor and very personal complaint would be the hard seats.  I lack much padding in that area and the seats had none at all, but this seems common with many restaurants lately.  I expect to return many times to work my way through the menu.",2018-02-10 23:50:22,1
2552,c0Lrhf53KYUyH81GP3Ny-Q,9Us5D4F8i6bqog-wK2oIQg,xjUy3O9sVz8qFxBS8CWStw,1,0,0,0,"Let me start of by saying that I'm from New York City and this is not New York style pizza by any means. I ordered a grandma pie and it was super soggy with an excessive amount of mozzarella cheese no parm what so ever!!  Once I picked up a piece everything fell of the crust. The garlic knots had a fake garlic taste, it was almost like a canned soap after taste which I've never tasted on the various garlic knots I've had in NYC. I really didn't want to write a bad review but the soggienes and all that mozzarella on a grandma pie is blasphemy!!",2018-06-01 19:21:08,0
2904,UArn7mzImXn2nNWcPwhy4Q,0EXKz1UrHa34nQ7Axgh7KQ,xjUy3O9sVz8qFxBS8CWStw,1,0,0,0,"Disappointed!!!  was craving pizza so did a search on line to check my options.  I live by blaze pizza and actually like it, however when I saw a pizza spot called SLICE House it was perfect because I only wanted one slice of pizza.  Arrived at 8:44pm they close at 9.  When I arrived the heat containers were empty and the staff was cleaning.  They offered to make me a whole pie but unable to sell me a slice.  Would have been nice if they put a note on their website stating that they stop selling pizza by the slice at a certain time.  If I wanted a whole pie I would have driven the 5 minutes to blaze versus 20 minutes for a slice that I ultimately could not get from a place known for selling pizza by the slice.

More than likely I won't go back to try it",2018-08-12 01:38:28,0
2566,LzJnwHSGcxYivE0qu6xCAw,fqQyrODLJjkIpZv2tlR54Q,xjUy3O9sVz8qFxBS8CWStw,2,1,1,1,Went on a Tuesday about 730. Not too busy. Food was quick and mostly good (Alfredo was really good!) with one major exception - ordered a Greek salad with no olives due to a major allergy. Got the salad with olives! Sent it back and got a 'new' salad which had...olives but not as obvious or visible. Since all the other food had arrived thought maybe setting it on the edge of the table not touched would draw attention of the employees standing 4 feet away but deciding what to put on the tv was more important. Oh well. Will likely try again but stick to things as they're on the menu,2018-04-20 00:04:57,0
3145,V_Yp9CtvQSpmXcEJokiGwQ,LAwyrUSg6BrQUK3Pr-NK5Q,xjUy3O9sVz8qFxBS8CWStw,2,0,0,0,"Pizza is mostly fine, but nothing to write home about. The chicken was genuinely bad -- texture, flavor, all of it -- and they didn't have Greek dressing for their Greek salad. How strange! Proximity to downtown Huntersville (and specifically DPK) can't be beat, but I wouldn't go out of my way to eat here.",2018-10-20 16:44:06,0
2744,Hxh6akRbkN3wW_jCs-9eRA,XAeH2wL9F1cBsM9YjLvokw,xjUy3O9sVz8qFxBS8CWStw,2,1,0,0,"So bummed a good location is taken up by another pizza joint with no alcohol options. We ordered takeout on National Pizza Day. The woman didn't know how to work the POS system and made it very clear. She asked for our order about 10 times. That's fine new place. My husband went in to pick up the order at 2:45 with one other table in the restaurant. For a brand new location, you would think the staff would be excited for the opening and especially on National Pizza Day. Instead there was another woman in front who was asking for her slice. It was a standard cheese slice and the same woman at the register couldn't even remember. The owner came up and again didn't greet anyone just quickly threw a slice from another pizza together. No wow factor at all. When asked for parm to go they have no options. We get home pizza looks good. We both eat a slice saving the pizza for dinner and we both ended up with stomach aches. We gave it the benefit of doubt and went for another slice hours later- same result. We threw the rest away. We want to like it but it was basic and not worth the tummy ache.",2018-02-10 12:28:31,0
14995,UwrA90kpIGhF52rhDuEKgA,qQoJ_3_NM7sLggVO4d5hjw,pH9HF3GfJKJAdKDHcoUI4w,5,1,0,0,"In Madison for a week-long seminar. Madison Blind sits on the top floor of the funky 70's-vibe Graduate Hotel. A few doors down from the campus Memorial Union, but still laid back and quiet. Madison Blind is a great place to hang out for both happy hour and dinner. Bartenders are tops all-around!  Penthouse views of the lake are spectacular, with the option to sit outside.  Next time I'm in Madison, I'll be sure to be back.",2015-10-07 23:07:25,1
15255,zy7V4ysSkKUnZD7qGJOprA,2xQvzXS3kfX0akuRkuyCkA,pH9HF3GfJKJAdKDHcoUI4w,5,8,0,3,"We ordered the cheese curds, crispy shrimp, steak tacos, and the venison meatballs.

All were great but the cheese curds and venison meatballs were my favorite.

We also had the Mendota martini and the Pancho villa- both also very very good. If I had to pick a fave, it'd be the Pancho villa- very flavorful.",2015-09-14 22:40:31,1
15881,8AVU3IX-5E6_ZqwpUoHLLA,OVetxaB-91Udi91qVi45xQ,pH9HF3GfJKJAdKDHcoUI4w,5,1,0,1,"This is one of Madison's hidden gems. A lovely bar, great food, wonderful staff. Also, an amazing urban/capitol/ water view.",2016-01-14 00:47:59,1
15870,RzQ5abH8Og42fh4oAhkZLA,zssD6uz_s7-ExEeXvarhuA,pH9HF3GfJKJAdKDHcoUI4w,5,0,0,1,This place is awesome! We stumbled upon it incidentally and were so glad that we did. Food was excellent - prices reasonable and portion sizes quite decent too. Cocktails were good and service was also excellent. The space itself is pretty cool - rooftop restaurant - will definitely be cooler in the summer or once we have more daylight as the view is quite nice and we can actually take advantage of their outdoor area. I hope this place does well as it was hard to find and not well advertised. We will certainly spread the word about it and we will definitely be back for another meal!,2015-11-11 03:18:13,1
15783,ItW3pj9EczBa0lj8mGJxSg,XDcuinHfEO_2wAGGfnngRQ,pH9HF3GfJKJAdKDHcoUI4w,5,1,0,0,This place was a gem we found accidentally. Great atmosphere. Good price. The poutine was great. Will be back to try a burger.,2016-02-06 00:26:11,1
